10-JAN-1953,Douglas C-47B (DC-3),XY-ACL,Union of Burma Airways,0,Myeik,, ,A1
11-JAN-1953,Lockheed 18 Lodestar,SE-BUX,Dagens Nyheter,2,near Jönköping Ai...,, ,A1
12-JAN-1953,Handley Page Hastings C.1,TG602,RAF,9,near Shallufa RAF...,, ,A1
12-JAN-1953,CASA 352 (Junkers Ju-52),T.2-227,Spanish AF,,,, ,U1
13-JAN-1953,Grumman SA-16A Albatross,51-061,USAF,,near Korean coast,, ,A1
15-JAN-1953,Vickers Valetta C.1,VX562,RAF,19,"near Agrigento, I...",, ,A1
16-JAN-1953,Douglas C-54D (DC-4),42-72558,USAF,13,near Stephenville...,, ,A1
16-JAN-1953,Fairchild C-82A Packet,45-57772,USAF,0,near Chaumont,, ,A1
19-JAN-1953,Bristol 170 Freighter 21,G-AICM,Silver City Airways,0,near Berlin-Tempe...,,,A1
19-JAN-1953,Vickers Varisty T.1,WF420,RAF,0,Swinderby RA...,, ,A1
21-JAN-1953,Shorts S.25 Sunderland 3,G-AGJN,Aquila Airways,,Madeira,, ,A1
22-JAN-1953,Lockheed L-049 Constellation,N38936,Intercontinent Airways,0,Hollywood-Lo...,, ,A1
23-JAN-1953,Lisunov Li-2,CCCP-Zh125,Dalstroi Aviation,0,near Batagay Airport,, ,A1
23-JAN-1953,Lisunov Li-2,CCCP-L4582,Aeroflot / Northern,5,near Kazan Airpor...,, ,A1
23-JAN-1953,Ilyushin 12,CCCP-L1435,Aeroflot / West Siberia,6,near Kazan Airpor...,, ,A1
26-JAN-1953,Douglas C-47 (DC-3),I-LAIL,LAI,19,near Cagliari-Elm...,, ,A1
28-JAN-1953,Vickers Valetta T.3,WG265,RAF,0,Lichfield RA...,, ,A1
28-JAN-1953,Shorts S.25 Sunderland 3,G-AGKY,Aquila Airways,0,near Calshot,, ,A1
29-JAN-1953,Curtiss C-46A,HK-605,Lineas Interamericana Aérea,0,near Bogotá-Techo...,, ,A1
02-FEB-1953,Avro 685 York I,G-AHFA,Skyways,39,"near Newfoudland,...",, ,A1
03-FEB-1953,Douglas C-47B (DC-3),F-OAFR,Air Outre-Mer,,near Lai Chau,, ,U1
04-FEB-1953,Douglas VC-47A (DC-3),42-93722,USAF,,Paris-Orly A...,, ,A1
06-FEB-1953,Douglas C-47 (DC-3),X-1,Netherlands AF,0,Valkenburg A...,, ,A1
07-FEB-1953,Douglas C-54A (DC-4),F-BFGR,UAT,9,near Bordeaux-Mér...,, ,A1
07-FEB-1953,Fiat G.212,MM61772,Italian AF,0,near Roma-Urbe,, ,A1
09-FEB-1953,Curtiss C-46D,1001,Egyptian AF,30,near Cairo,, ,A1
09-FEB-1953,Fairchild C-119C Flying Boxcar,51-2635,USAF,0,Greenville-D...,, ,A1
10-FEB-1953,Fairchild C-119C Flying Boxcar,50-0127,USAF,5,near Bitburg Air ...,, ,A1
13-FEB-1953,Vickers Varsity T.1,WF332,RAF,2,near Swinderby RA...,, ,A1
13-FEB-1953,Grumman SA-16A Albatross,51-062,USAF,8,"near Moji, Honshu...",, ,A1
14-FEB-1953,Douglas DC-6,N90893,National Airlines,46,near Mobile Point...,, ,A1
14-FEB-1953,Fairchild C-119C Flying Boxcar,49-126,USAF,0,near Jackson-Hawk...,, ,A1
15-FEB-1953,Curtiss C-46,HK-606,Lineas Interamericana Aérea,0,Medellín Air...,, ,A1
21-FEB-1953,Douglas C-47A (DC-3),42-6097,Turkish AF,,,, ,A1
03-MAR-1953,de Havilland DH-106 Comet 1A,CF-CUN,Canadian Pacific,11,Karachi Inte...,, ,A1
04-MAR-1953,Curtiss C-46F,N4717N,Slick Airways,2,near Windsor Lock...,, ,A1
05-MAR-1953,Douglas C-47D (DC-3),43-16217,USAF,,Cagayan de O...,, ,A1
10-MAR-1953,Junkers Ju-52/3m,LV-ZBI,Unknown,4,near San Pedro de...,, ,A1
11-MAR-1953,Fairchild C-119C Flying Boxcar,49-160,USAF,0,near Taejon,, ,A1
13-MAR-1953,Douglas C-47 (DC-3),SP-LCH,LOT,0,Katowice,, ,A1
14-MAR-1953,Convair CV-240-7,AP-AEG,Orient Airways,16,near Kalahasahar,, ,A1
15-MAR-1953,Douglas C-47A (DC-3),PP-AJA,T.A. Catarinense,0,near Salvador-Doi...,, ,A1
17-MAR-1953,Douglas C-47A (DC-3),F-BEFG,Aigle Azur,8,near Da Nang Airp...,, ,A1
17-MAR-1953,CASA 352 (Junkers Ju-52),T.2-185,Spanish AF,,,, ,U1
18-MAR-1953,Junkers Ju-52/3m, ,"Soviet Air Force, opf. East German AF",11,near Cottbus-Drew...,, ,A1
20-MAR-1953,Curtiss C-46A,N66559,Aerovias Sud Americana,0,Saint Peters...,, ,A1
20-MAR-1953,Douglas C-54G (DC-4),N88942,Transocean Air Lines,35,"near Alvarado, CA",, ,A1
25-MAR-1953,Short Sunderland GR.5,PP148,RAF,4,Iwakuni NAS,, ,A1
26-MAR-1953,Vickers Varisty T.1,WJ938,RAF,0,Nicosia Airp...,, ,A1
27-MAR-1953,Curtiss C-46,HC-SJA,AREA Ecuador,0,Panama City-...,, ,A1
27-MAR-1953,de Havilland DH-114 Heron 1B,PP-SLG,T.A. Salvador,0,"Itapebi, BA",, ,A1
27-MAR-1953,Douglas R5D-1 (DC-4),N229A,California Eastern,0,near San Fransisc...,, ,A1
29-MAR-1953,Vickers 616 Viking 1B,VP-YEY,Central African Airways,13,Mkwaya,, ,A1
07-APR-1953,SNCASO SO.30P Bretagne,F-BEHA,Air Maroc,,Paris-Le Bou...,, ,U1
10-APR-1953,Amiot AAC.1 (Junkers Ju-52),F-BALE,Air France,4,Miandrivazo ...,, ,A1
10-APR-1953,Lockheed 18 Lodestar,VP-JBC,Caribbean International,13,Kingston Air...,, ,A1
14-APR-1953,Douglas C-47A (DC-3),VT-AUJ,Airways (India),3,near Guwahati,, ,A1
14-APR-1953,Douglas DC-3C (C-47A-90-DL),N65743,Miami Airlines,7,"near Selleck, WA",, ,A1
16-APR-1953,Douglas C-47A (DC-3),F-BESS,Aigle Azur,30,near Hanoi,, ,A1
20-APR-1953,Douglas DC-6B,N91303,Western Air Lines,8,San Francisc...,, ,A1
23-APR-1953,Curtiss C-46F,N1693M,"United States Air Force - USAF, opf. American Air Transport",2,"near Selleck, WA",, ,A1
23-APR-1953,Douglas R4D-8 (Super DC-3),17196,US Navy,1,"near Chehalis, WA",, ,A1
30-APR-1953,Ilyushin 12P,CCCP-L1777,Aeroflot / Moscow,1,near Kazan Airpor...,, ,A1
30-APR-1953,Douglas C-47A (DC-3),43-15780,USAF,1,near Chicago-O'Ha...,, ,A1
02-MAY-1953,de Havilland DH-106 Comet 1,G-ALYV,BOAC,43,near Calcutta-Dum...,, ,A1
06-MAY-1953,Ford 5-AT-B Tri-Motor,N9606,Northwest Agricultural,0,Choteau Airp...,, ,A1
07-MAY-1953,Vickers Valetta T.3,WG258,RAF,10,near Hartland Poi...,, ,A1
09-MAY-1953,Douglas C-47A (DC-3),VT-AXD,Air Services of India,0,Bombay-Juhu ...,, ,A1
09-MAY-1953,Douglas C-47A (DC-3),VT-AUD,Air-India,18,near Delhi,, ,A1
11-MAY-1953,Amiot AAC.1 (Junkers Ju-52),F-BBZL,Autrex,0,Hanoi,, ,A1
11-MAY-1953,PB2B-1 Canso A (PBY-5A),CF-CRV,Canadian Pacific,2,Prince Ruper...,,,A1
14-MAY-1953,Avro Shackleton MR.2,WL749,RAF,0,Belfast-Alde...,, ,A1
15-MAY-1953,Fairchild C-119C Flying Boxcar,51-8235,USAF,5,near Weinheim,, ,A1
15-MAY-1953,Fairchild C-119C Flying Boxcar,51-8241,USAF,2,near Weinheim,, ,A1
17-MAY-1953,Douglas DC-3DST-318,N28345,Delta Air Lines,19,"near Marshall, TX",, ,A1
17-MAY-1953,Vickers Valetta C.1,VW810,RAF,2,Malta-Luqa A...,, ,A1
22-MAY-1953,Curtiss C-46F,N1669M,"United States Air Force - USAF, opf. Resort Airlines",2,"near Des Moines, IA",, ,A1
24-MAY-1953,Douglas C-47A (DC-3),N53596,Meteor Air Transport,6,Saint Louis-...,, ,A1
25-MAY-1953,Convair CV-240-4,PH-TEI,KLM,0+ 2,Amsterdam-Sc...,,,A1
25-MAY-1953,Grumman SA-16B Albatross,51-7173,USAF,0,Kings Canyon...,, ,A1
27-MAY-1953,Bristol 170 Freighter 31M,NZ5908,New Zealand AF,5,near Blenheim-Woo...,, ,A1
27-MAY-1953,Lisunov Li-2T,CCCP-A4031,Aeroflot / East Siberia,7,Kemerovo Region,, ,A1
27-MAY-1953,Lisunov Li-2,CCCP-L4534,Aeroflot / East Siberia,20,Kemerovo Region,, ,A1
09-JUN-1953,Vickers 615 Viking 1B,T-6,LADE,0,Juan A. Prad...,,,A1
14-JUN-1953,Ilyushin 12,CCCP-L1375,Aeroflot / Georgia,18,near Zugdidi,, ,A1
15-JUN-1953,Douglas C-47B (DC-3),TI-1002,LACSA,9,San Ramon Mts.,, ,A1
15-JUN-1953,Lockheed 18 Lodestar,CC-CLD-0100,LAN Chile,7,near Copiapó-Cham...,, ,A1
16-JUN-1953,Douglas C-47A (DC-3),F-BEST,Aigle Azur,34,Phou-Lassi Hill,, ,A1
16-JUN-1953,Vickers Valetta C.1,VW846,RAF,0,Fayid RAF St...,, ,A1
17-JUN-1953,Douglas C-54A (DC-4),LV-ABQ,Aerolineas Argentinas,0,"near Córdoba, CD",, ,A1
17-JUN-1953,Lockheed L-049 Constellation,PP-PDA,Panair do Brasil,17,near São Paulo-Co...,,,A1
17-JUN-1953,Douglas C-47D (DC-3),45-929,USAF,,Seoul (K-16)...,, ,A1
18-JUN-1953,Douglas C-124A-DL Globemaster II,51-0137,USAF,129,near Tachikawa Ai...,, ,A1
22-JUN-1953,Handley Page Hastings C.2,WJ335,RAF,6,Abingdon RAF...,, ,A1
23-JUN-1953,Fairchild C-119C Flying Boxcar,49-161,USAF,8,near Ashiya Air Base,, ,A1
25-JUN-1953,de Havilland DH-106 Comet 1A,F-BGSC,UAT,0,Dakar-Yoff A...,, ,A1
28-JUN-1953,Short Sunderland MR.5,RN269,RAF,0,near Sangley Poin...,, ,A1
29-JUN-1953,Douglas DC-3A,N15569,Western Air Lines,1,Los Angeles ...,, ,A1
30-JUN-1953,Douglas C-47A (DC-3),EP-ACV,Iran Air,0,Tehran,, ,A1
04-JUL-1953,Douglas C-47D (DC-3),43-48408,USAF,,,, ,C1
05-JUL-1953,Consolidated PBY-5A Catalina,PT-AXX,Adhemar de Barros,0,near Picinguaba C...,, ,A1
06-JUL-1953,Lisunov Li-2,CCCP-L4027,Aeroflot / Tajikistan,7,near Rushan,, ,A1
07-JUL-1953,Consolidated PBY-5A Catalina,46617,US Coast Guard,3,Mississippi ...,, ,A1
07-JUL-1953,Lockheed R7V-1 Super Constellation,128440,US Navy,6,"near Chestertown, MD",, ,A1
10-JUL-1953,Douglas C-47D (DC-3),43-48803,USAF,10,near Stavanger-So...,, ,A1
12-JUL-1953,Douglas DC-6,N90806,Transocean Air Lines,58,near Wake Island ...,, ,A1
13-JUL-1953,Martin P5M-1 Marlin,126503,US Navy,7,"near Cape Henry, ...",, ,A1
14-JUL-1953,Ford 4-AT-E Tri-Motor,N8400,Johnson Flying Service,2,"near Basin, MT",, ,A1
16-JUL-1953,Douglas C-47B (DC-3),6846,South African AF,0,Johannesburg...,, ,A1
17-JUL-1953,Fairchild R4Q-2 Packet (C-119F),131663,US Navy,44,near Milton-Whiti...,, ,A1
19-JUL-1953,Curtiss C-46F,N1679M,"United States Air Force - USAF, opf. Southern Air Transport",0,Dallas-Love ...,, ,A1
20-JUL-1953,Douglas C-47B (DC-3),43-49184,USAF,,near Etah,, ,A1
20-JUL-1953,Lisunov Li-2,CCCP-H1014,Dalstroi Aviation,0,near Zyrianka,, ,A1
22-JUL-1953,Canadair C-54GM Argonaut,17501,RCAF,0,Rockliffe-CF...,, ,O1
22-JUL-1953,Handley Page Hastings C.1,TG613,RAF,0,"near Idris, Libya",, ,A1
22-JUL-1953,Douglas C-47A (DC-3),LV-ABX,Aerolineas Argentinas,,"Trelew, CB",, ,A1
23-JUL-1953,Junkers Ju-52/3mge,LV-ZBG,Argentine Ministry of Agriculture,0,"El Chanar, LR",, ,A1
25-JUL-1953,de Havilland DH-106 Comet 1,G-ALYR,BOAC,0,Calcutta-Dum...,, ,A1
26-JUL-1953,Douglas C-47D (DC-3),43-48930,USAF,,Chunchon Air...,, ,C1
27-JUL-1953,Ilyushin 12, ,Soviet Navy,21,near Mao-erh-shan,, ,C1
27-JUL-1953,Handley Page Hastings C.1,TG564,RAF,0+ 1,Hong Kong-Ka...,, ,A1
29-JUL-1953,Vickers Valetta C.1,VW180,RAF,0,Fayid RAF St...,, ,A1
30-JUL-1953,Douglas C-47A (DC-3),F-VNAD,State of Vietnam,,Hanoi,, ,U1
03-AUG-1953,Lockheed L-749A Constellation,F-BAZS,Air France,4,near Fethiye,, ,A1
03-AUG-1953,Douglas C-47 (DC-3),AP-AAD,Orient Airways,1,near Sharjah Airp...,, ,A1
04-AUG-1953,Miles Marathon 1A,XY-ACX,Union of Burma Airways,0,Myaungmya,, ,A1
04-AUG-1953,Vickers Valetta C.1,VX515,RAF,0,Aqaba Airpor...,, ,A1
08-AUG-1953,Junkers Ju-52/3m,LV-ZIH,Argentine Ministry of Agriculture,0,"Tartagal, Salta",, ,O1
09-AUG-1953,Fairchild C-119C Flying Boxcar,51-2542,USAF,0,near Gharyan,, ,A1
12-AUG-1953,Douglas R6D-1 (DC-6),131586,US Navy,4,Springfield-...,, ,A1
12-AUG-1953,Vickers 610 Viking 1B,G-AIVG,BEA,0,Paris-Le Bou...,, ,A1
17-AUG-1953,Ford 5-AT-B Tri-Motor,N69905,Johnson Flying Service,0,Flathead For...,, ,A1
18-AUG-1953,Curtiss C-46A,XA-GOT,Aerovias Contreras,2,"near San Diego, CA",, ,A1
20-AUG-1953,Curtiss C-46A,PP-ITD,Comp. Itaú de Transportes Aéreos,3,Corumbá Inte...,, ,A1
23-AUG-1953,Douglas C-47 (DC-3),PP-YQK,REAL,0,near Campo Grande...,, ,A1
23-AUG-1953,Fairchild C-119B Flying Boxcar,48-348,USAF,0,near Laiya,, ,A1
26-AUG-1953,Convair CV-240-0,N94269,American Airlines,0,Michigan Cit...,, ,A2
26-AUG-1953,Convair CV-340-31,N73133,United Air Lines,0,Michigan Cit...,, ,A2
??-AUG-1953,Bristol 170 Freighter 1A,T-41,Argentine AF,,,, ,A1
01-SEP-1953,Lockheed L-749A Constellation,F-BAZZ,Air France,42,Mont Le Cimet,, ,A1
01-SEP-1953,Douglas C-49K (DC-3),N19941,Regina Cargo Airlines,21,"near Vail, WA",, ,A1
02-SEP-1953,Douglas C-47A (DC-3),43-15267,USAF,,unknown,, ,A1
02-SEP-1953,Douglas C-47A (DC-3),2049,Brazilian AF,4,near Ilha da Boqu...,, ,A1
06-SEP-1953,Douglas R6D-1 (DC-6),131583,US Navy,0,Bermuda-Kind...,, ,A1
06-SEP-1953,Lockheed L-1049 Super Constellation,N6214C,Eastern Air Lines,0,Tacoma-McCho...,, ,A1
08-SEP-1953,Douglas C-47A (DC-3),XH-TAR,TACA de Honduras,3,near San Andres,, ,A1
12-SEP-1953,Douglas C-47A (DC-3),2051,Brazilian AF,0,Rio de Janei...,, ,A1
13-SEP-1953,Douglas C-47B (DC-3),KP2/OT-CWB,Belgian AF,0,Luluaba,, ,A1
14-SEP-1953,Curtiss C-46A,PP-LDM,Loide Aéreo Nacional,0,São Paulo-Co...,, ,A1
14-SEP-1953,Douglas C-47A (DC-3),XA-GIC,TAMSA,1,Chablekal,, ,A1
14-SEP-1953,Douglas C-47D (DC-3),43-16270,USAF,,unknown,, ,A1
16-SEP-1953,Convair CV-240-0,N94255,American Airlines,28,near Albany Airpo...,, ,A1
19-SEP-1953,Douglas C-47A (DC-3),HK-143,Avianca,1,near San Luis de ...,, ,A1
22-SEP-1953,Curtiss C-46F,N1673M,"Caribbean-American Airlines, opf. North Star Airlines",0,near Miles City M...,, ,A1
25-SEP-1953,Douglas C-47A (DC-3),TC-EGE,DHY,5,near Ankara,, ,A1
26-SEP-1953,Vickers Valetta C.1,WD164,RAF,8,near Bertam,, ,A1
26-SEP-1953,PBV-1A Canso A (PBY-5A),HK-1510,Texaco,4,near Guarinocito,, ,A1
26-SEP-1953,Douglas C-47A (DC-3),42-24067,USAF,4,near Prades,, ,A1
28-SEP-1953,Curtiss C-46F,N66534,"United States Air Force - USAF, opf. Resort Airlines",25,Louisville-S...,, ,A1
09-OCT-1953,Handley Page Hastings C.1,TG559,RAF,0,Abingdon RAF...,, ,A1
12-OCT-1953,Vickers Valetta C.1,VW804,RAF,0,Aqaba Airpor...,,,A1
13-OCT-1953,SNCASO SO.30P Bretagne,F-DABD,Air Maroc,1,near Tangier Airp...,, ,A1
14-OCT-1953,Convair CV-240-12,OO-AWQ,Sabena,44,near Frankfurt In...,, ,A1
14-OCT-1953,Ilyushin 12,CCCP-L1727,Aeroflot / East Siberia,4,near Irkutsk Airp...,, ,A1
15-OCT-1953,Douglas C-47A (DC-3),PI-C142,Philippine Air Lines,0,near Tuguegarao,, ,A2
17-OCT-1953,Douglas C-47B (DC-3),F-VNAE,Compagnie Sila,2,near Lai Chau,, ,A1
17-OCT-1953,Douglas C-47A (DC-3),LV-AGE,Aerolineas Argentinas,0,Jujuy Airpor...,, ,A1
19-OCT-1953,Lockheed L-749A Constellation,N119A,Eastern Air Lines,2,New York-Idl...,, ,A1
19-OCT-1953,Douglas DC-3,XC-PMX,Pemex,15,near Mamulique,, ,A1
19-OCT-1953,Douglas C-47B (DC-3),476404/FRAZZ,French AF,,,, ,U1
21-OCT-1953,Lisunov Li-2,CCCP-L4890,Aeroflot / West Siberia,1,near Mineralnye V...,, ,A1
27-OCT-1953,Ilyushin 12,CCCP-L1765,Aeroflot / Far East,22,near Magadan,, ,A1
29-OCT-1953,Douglas DC-6,VH-BPE,British Commonwealth Pacific A/w,19,near Half Moon Ba...,, ,A1
31-OCT-1953,Consolidated PA-10 Catalina (PBY-5),6500,Brazilian AF,4,"near Marabá, PA",, ,A1
31-OCT-1953,Lisunov Li-2,CCCP-L4732,Aeroflot / North Kavkaz,15,near Kharkov Airp...,, ,A1
03-NOV-1953,Douglas DC-3-314,CP-600,LAB,28,near Tarabuco,, ,A1
04-NOV-1953,Ilyushin 12,CCCP-L1367,Aeroflot / East Siberia,5,near Magdagachi A...,, ,A1
05-NOV-1953,Douglas C-47B (DC-3),43-49782,USAF,,"near Calhan, CO",, ,A1
11-NOV-1953,Bristol 170 Wayfarer 21P,G809,Pakistan AF,,,, ,U1
11-NOV-1953,Vickers Valetta C.1,VX490,RAF,7,near Singapore Is...,, ,A1
12-NOV-1953,Junkers Ju-52/3msai,T-159,LADE,13,near Villa Muguet...,, ,A1
15-NOV-1953,Grumman SA-16A Albatross,51-036,USAF,5,between Icel...,, ,A1
17-NOV-1953,Kaiser-Frazer C-119F Flying Boxcar,51-8163,USAF,5+ 10,"near Fort Bragg, NC",, ,A1
18-NOV-1953,Douglas C-47A (DC-3),43-15756,USAF,,Albuquerque-...,, ,A1
25-NOV-1953,Bristol 170 Freighter 21E,A81-2,RAAF,3,"near Mallala, SA",, ,A1
26-NOV-1953,Douglas C-47D (DC-3),43-16353,USAF,,near Sirte,, ,A1
27-NOV-1953,Fairchild C-119C Flying Boxcar,52-2621,USAF,6,near Paris-Orly A...,, ,A1
04-DEC-1953,Bristol 170 Freighter 21,EC-AEG,Aviaco,23,near Guaderrama,, ,A1
09-DEC-1953,Fairchild C-119G Flying Boxcar,51-8086,USAF,2,near Newton Falls...,, ,A1
11-DEC-1953,Avro Shackleton MR.2,WL746,RAF,10,near Argyll,, ,A1
12-DEC-1953,Douglas C-47A (DC-3),VT-CHF,Indian Airlines,13,near Nagpur-Soneg...,, ,A1
12-DEC-1953,Junkers Ju-52/3m,PP-DZY,Aeronorte,2,Mogi das Cru...,, ,A1
15-DEC-1953,Curtiss C-46D,TG-AQA,Aviateca,2,Cerro Tecpan,, ,A1
15-DEC-1953,Vickers 634 Viking 1B,SU-AFK,Misrair,6,near Cairo-Almaza...,, ,A1
16-DEC-1953,Vickers Valetta C.2,VX575,RAF,1,near Malta-Luqa A...,, ,A1
19-DEC-1953,Convair CV-240-12,OO-AWO,Sabena,1,near Zürich-Klote...,, ,A1
20-DEC-1953,Vickers 610 Viking 1B,G-AHPO,Eagle Aviation,0,Nürnberg Air...,,,A1
20-DEC-1953,Douglas R4D-8 (Super DC-3),17179,US Navy,10,Agrihan Island,,,A1
22-DEC-1953,Douglas VC-47D (DC-3),43-49093,USAF,,,, ,A1
27-DEC-1953,Canadair C-54GM Argonaut,17505,RCAF,0,"Shemya AFB, ...",, ,A1
27-DEC-1953,Short Sunderland GR.5,RN302,RAF,0,near Tsushima Island,, ,A1
29-DEC-1953,Nord 2501 Noratlas,2/F-SDAC,French AF,10,Pic de Costa...,, ,A1
30-DEC-1953,Canadair C-54GM Argonaut,17503,RCAF,0,Vancouver In...,, ,A1
31-DEC-1953,Douglas C-47A (DC-3),43-48246,USAF,,"Nome AFB, AK...",, ,A1
??-???-1953,PBV-1A Canso A (PBY-5A),CF-DIK,Hollinger Ungava Transport,0,Ashuanipi La...,, ,A1
??-???-1953,Douglas C-47A (DC-3),VT-CHG,Jupiter Airways,,,, ,A1
??-???-1953,Consolidated PBY-6A Catalina,64089,US Navy,0,near Midway Island,, ,A1
02-JAN-1954,Vickers Valetta C.1,VX538,RAF,0,Aden,, ,A1
05-JAN-1954,Douglas C-47A (DC-3),TC-BAG,DHY,4,Lâpseki,, ,A1
05-JAN-1954,Lockheed C-60A-1-LO Lodestar,N3138,Private,0,Teterboro Ai...,, ,A1
06-JAN-1954,SNCASE SE.161 Languedoc,OD-ABU,Air Liban,0,Beirut Inter...,, ,A1
06-JAN-1954,Vickers Valetta T.3,WJ474,RAF,16,"near Aldbury, Her...",, ,A1
10-JAN-1954,Grumman G-73 Mallard,N4949N,Union Producing Comp,12,"near Shreveport, LA",, ,A1
10-JAN-1954,de Havilland DH-106 Comet 1,G-ALYP,BOAC,35,near Elba,,,A1
11-JAN-1954,Douglas C-47A (DC-3),HK-160,Avianca,21,Manizales,, ,A1
12-JAN-1954,Douglas C-47A (DC-3),OK-WDS,CSA,13,near Praha-Ruzyne...,, ,A1
14-JAN-1954,Douglas DC-6,PI-C294,Philippine Air Lines,16,near Roma-Ciampin...,, ,A1
18-JAN-1954,CASA 352 (Junkers Ju-52),T.2B-145,Spanish AF,,,, ,U1
20-JAN-1954,Convair CV-240-0,N94244,American Airlines,0,"near Buffalo, NY",, ,A1
20-JAN-1954,Douglas DC-3A,N49551,Zantop,3,"Kansas City, MO",, ,A1
20-JAN-1954,Vickers Valetta C.1,VL282,RAF,1,near Lyneham-RAF ...,, ,A1
20-JAN-1954,Vickers Varsity T.1,WF391,RAF,4,near Hullavington...,, ,A1
24-JAN-1954,Douglas C-47A (DC-3),F-BEFS,Autrex,0,Beirut Inter...,, ,A1
27-JAN-1954,Lisunov Li-2,CCCP-L4105,Aeroflot / Armenia,6,near Tsaghkashen,, ,A1
30-JAN-1954,Short Sunderland MR.5,RN290,RAF,0,Angle Bay,, ,A1
31-JAN-1954,Curtiss C-46D,HK-603,Lineas Interamericana Aérea,0,near Bogotá-Techo...,, ,A1
31-JAN-1954,Douglas C-47A (DC-3),F-BGXD,Aigle Azur,0,Dien Bien Phu,, ,A1
31-JAN-1954,Douglas C-47 (DC-3),FAC-674,Colombian AF,5,near Apiay Air Ba...,, ,A1
??-JAN-1954,Ford 5-AT-B Tri-Motor,N9645,Private,0,,, ,A1
01-FEB-1954,Curtiss C-46D,44-78027,USAF,35,near Hokkaido,, ,A1
01-FEB-1954,Vickers Valetta C.1,VW206,RAF,0,Mukeiras Air...,, ,A1
04-FEB-1954,Bristol 175 Britannia 101,G-ALRX,UK Ministry of Supply,0,Severn Estuary,, ,A1
05-FEB-1954,Lockheed RC-121C Super Constellatio,51-3838,USAF,0,San Pablo Ba...,, ,A1
05-FEB-1954,Douglas C-47D (DC-3),45-895,USAF,10,"near Curry, AK",, ,A1
09-FEB-1954,Douglas C-47 (DC-3),HK-167,Avianca,0,Medellin,, ,A1
09-FEB-1954,Fairchild C-119C Flying Boxcar,50-0163,USAF,0,near Caceres,,,A1
11-FEB-1954,Douglas C-47 (DC-3), ,Peruvian AF,8,between Puer...,, ,A1
12-FEB-1954,Avro Shackleton MR.2,WL794,RAF,10,near Gozo,, ,A1
13-FEB-1954,Douglas C-47A (DC-3),F-OAHY,Air Outre-Mer,,Muong Sai Ai...,, ,C1
14-FEB-1954,Fairchild C-82A Packet,48-569,USAF,0,"near Yelm, WA",, ,A1
17-FEB-1954,Douglas C-47B (DC-3),43-16136,USAF,,unknown,, ,A1
18-FEB-1954,Junkers Ju-52,1015 / 4S-5,French Navy,15,near Zaghouan,, ,A1
21-FEB-1954,Vickers Valetta C.1,WJ494,RAF,3,near Singapore-Ch...,, ,A1
22-FEB-1954,Douglas C-47D (DC-3),43-16252,USAF,,near Narsarsuaq,, ,A1
23-FEB-1954,Vickers Valetta C.1,WD160,RAF,4,near Gemas,, ,A1
23-FEB-1954,Short Sunderland GR.5,NJ180,RAF,0,Pembroke Dock,, ,A1
25-FEB-1954,Douglas C-47A (DC-3),VT-ATU,Indian Airlines,3,near Delhi-Safdar...,, ,A1
26-FEB-1954,Fairchild C-119 Flying Boxcar,52-5894,USAF,4,"Huntingdon, TN",, ,A1
26-FEB-1954,Convair CV-240-1,N8407H,Western Air Lines,9,"near Wright, WY",,,A1
03-MAR-1954,Short Sunderland MR.5,NJ267,RAF,7,Pembroke Dock,, ,A1
03-MAR-1954,Douglas C-47D (DC-3),44-76247,USAF,,unknown,, ,A1
03-MAR-1954,Douglas C-47D (DC-3),44-76639,USAF,,Gunsan (Kuns...,, ,A1
04-MAR-1954,Curtiss C-46D,PP-LPH,Loide Aéreo Nacional,0,Guanabara Ba...,, ,A1
04-MAR-1954,Douglas C-47 (DC-3),F-OANH,Air Outre-Mer,,Hanoi-Gialam...,, ,C1
04-MAR-1954,Douglas R4D-3 (DC-3),F-OAPC,Aigle Azur,,Hanoi-Gialam...,, ,C1
04-MAR-1954,Douglas C-47A (DC-3),42-24096,USAF,20,near Saint-Étienn...,, ,A1
04-MAR-1954,Douglas C-47A (DC-3),42-93169,USAF,,unknown,, ,A1
12-MAR-1954,Junkers Ju-52/3mreo,LV-ZBE,Argentine Ministry of Agriculture,0,near Catamarca Ai...,, ,A1
13-MAR-1954,Curtiss C-46E,F-DAAR,Aigle Azur Maroc,0,Dien Bien Ph...,, ,C1
13-MAR-1954,Douglas C-47 (DC-3),F-BCYI,Autrex,0,Xieng Khouan...,, ,A1
13-MAR-1954,Lockheed L-749A Constellation,G-ALAM,BOAC,33,Singapore-Ka...,, ,A1
13-MAR-1954,Vickers Varsity T.1,WF327,RAF,4,near Syerston RAF...,, ,A1
13-MAR-1954,Douglas C-47B (DC-3),349665/FRAMG,French AF,,,, ,U1
13-MAR-1954,Douglas C-47B (DC-3),349931/FRBDW,French AF,,Dien Bien Ph...,, ,U1
13-MAR-1954,Douglas C-47B (DC-3),49949/FRAYC,French AF,,Dien Bien Ph...,, ,U1
13-MAR-1954,Douglas C-47B (DC-3),476357/FRAZB,French AF,,Dien Bien Ph...,, ,U1
14-MAR-1954,Douglas C-47A (DC-3),VH-BBV,Queensland Airlines,2,near Mackay Airpo...,, ,A1
16-MAR-1954,Convair CV-340-35,N90853,Continental Air Lines,0,"near Midland, TX",, ,A1
19-MAR-1954,Lisunov Li-2P,SP-LAH,LOT,1,near Gruszowice,, ,A1
